title,authors,source_journal,year,doi,doi_status,doi_match_ratio,origin,scopusUrl,wos_id,abstract,abstract_source,doi_native_scopus,doi_agreement,cribado_decision_ia,cribado_criterio,cribado_motivo,cribado_decision_final,cribado_resolucion
Impact of masonry infill variability on the estimation of floor response spectra in RC buildings,"Mucedero G., Perrone D., Brunesi E., Monteiro R.","Compdyn Proceedings, 2021-June",2021,10.7712/120121.8463.18662,VERIFIED,1.0,Scopus only,https://scopus.unalproxy.elogim.com/pages/publications/85120817582?origin=resultslist,,"Although the seismic performance of non-structural elements is currently recognised as a key issue in the seismic behaviour and loss estimation of buildings, both at the individual and portfolio level, the accurate evaluation of the seismic demand to which the former are subjected is still an open issue. Code formulations, as well as simplified methodologies for regional scale applications, are often based on inaccurate distributions of peak floor accelerations and floor spectral accelerations. In this respect, one of the main shortcomings in the formulations available in the literature is related to the effect of masonry infills on Floor Response Spectra (FRS), which is generally neglected, even in recently proposed design/assessment-oriented simplified methodologies. This study highlights and quantifies the impact of different masonry infill typologies on FRS estimates in existing infilled reinforced concrete (RC) frames. Nonlinear time history analyses are carried out for different case-study RC frames, selected from a fully integrated building portfolio, representative of buildings designed according to the Italian codes in force between 1970 and 1980. To account for the infill-related uncertainty, a macro-level distinction of common infill types, in terms of shear strength, was used. Moreover, the influence of the geometrical configuration and the number of storeys was also investigated. Acceleration FRS were then computed and statistically characterised, based on the observed infill-to-infill-related variability.",SCOPUS_UI,10.7712/120121.8463.18662,MATCH,EXCLUDE,E1,"Analiza el efecto de la variabilidad de muros de mamposteria en la respuesta sismica de edificios de concreto reforzado, riesgo de infraestructura fisica.",EXCLUDE,
A Comparative Study of Machine Learning Approaches for Non Performing Loan Prediction,"Serengil S.I., Imece S., Tosun U.G., Buyukbas E.B., Koroglu B.",Proceedings 6th International Conference on Computer Science and Engineering Ubmk 2021,2021,10.1109/ubmk52708.2021.9558894,VERIFIED,1.0,Scopus only,https://scopus.unalproxy.elogim.com/pages/publications/85125853519?origin=resultslist,,"Credit risk estimation and the risk evaluation of credit portfolios are crucial to financial institutions which provide loans to businesses and individuals. Non-performing loan (NPL) is a loan type in which the customer has a delinquency; because they have not made the scheduled payments for a time period. NPL prediction has been widely studied in both finance and data science. In addition, most banks and financial institutions are empowering their business models with the advancements of machine learning algorithms and analytical big data technologies. In this paper, we studied on several machine learning algorithms to solve this problem and we propose a comparative study of some of the mostly used non performing loan models on a customer portfolio dataset in a private bank in Turkey. We also deal with a class imbalance problem using class weights. A dataset, composed by 181.276 samples, has been used to perform the analysis considering different performance metrics (i.e. Precision, Recall, F1 Score, Imbalance Accuracy (IAM), Specificity). In addition to these, we evaluated the performance of the algorithms and compared the obtained results. According to these performance metrics, LightGBM gave the best results among the logistic regression, SVM, random forest, bagging classifier, XGBoost and LSTM for the dataset.",SCOPUS_UI,10.1109/UBMK52708.2021.9558894,MATCH,EXCLUDE,E4,"Compara algoritmos de aprendizaje automatico para predecir prestamos no productivos en un banco, un riesgo crediticio corporativo/institucional sin angulo conductual del inversionista individual.",EXCLUDE,
Understanding the impact of investor sentiment on the price formation process: A review of the conduct of American stock markets,Ahmed B.,"Journal of Economic Asymmetries, 22, e00172",2020,10.1016/j.jeca.2020.e00172,VERIFIED,1.0,Scopus only,https://scopus.unalproxy.elogim.com/pages/publications/85089263947?origin=resultslist,,"Applying both survey-based and market-based measures, we examined how investor sentiment affects the way with which prices reflect information and whether or not it manifests itself in the trading behavior of investors in the U.S. stock market. We also compared the effect of investor sentiment on several U.S. stock market indices. Our research improves our understanding of the price formation process when supporting the notion that sentiment-induced buying and selling is an important determinant of stock price variation. Our research design is novel as it suggests that sentiment-driven traders may not be as irrational as is presupposed in classical asset pricing and it provides more comprehensive statistical evidence on the impact of differing types of sentiment on the price formation process, especially in the various U.S. stock market indices. We consider that sentiment is linked to shifts in risk tolerance and this triggers contrarian-type behavior. Given this, using an EGARCH parameter estimation, we have shown the following concerning the behavior of sentiment driven investors; (i) They are more motivated to trade on survey-based indicators than market based indicators, (ii) They respond asymmetrically to shifts in sentiment and trade more aggressively during periods of declining sentiment, (iii) They respond asymmetrically to sentiment measures when incorporating the possible impact of market conditions and business cycles on trading behavior.",SCOPUS_UI,10.1016/j.jeca.2020.e00172,MATCH,UNCERTAIN,AMBIGUO,"Analiza el efecto del sentimiento del inversionista y desplazamientos en la tolerancia al riesgo sobre la formacion de precios bursatiles, pero el foco principal es la dinamica de mercado agregada mas que el perfil conductual individual, resultando marginal.",EXCLUDE,"Excluido por decision explicita del autor de la tesis (2026-08-16): ante la duda sobre ajuste con los criterios de poblacion/constructo/activo, se opta por excluir por precaucion. Registro identificado queda disponible para reconsideracion en fases posteriores si se requiere."
Determination of Individual Investors' Financial Risk Tolerance by Machine Learning Methods | Bireysel Yatirimci Finansal Risk Toleransinin Makine Ogrenmesi Yontemleriyle Belirlenmesi,"Altuntas Y., Kocamaz A.F., Ulkgun A.M.","2020 28th Signal Processing and Communications Applications Conference Siu 2020 Proceedings, 9302294",2020,,NOT_FOUND,0.667,Scopus only,https://scopus.unalproxy.elogim.com/pages/publications/85100298961?origin=resultslist,,"Financial risk tolerance refers to the amount of risk that an investor is willing to take in order to obtain returns. In this study, it was aimed to heuristically determine the individual investor financial risk tolerance by using demographic and socioeconomic variables. For this purpose, a questionnaire consisting of two parts was applied to Inönü University Computer Engineering Department students and administrative and academic staff. In the first part of the questionnaire, demographic and socioeconomic information of the participants were taken, and in the second part, 13 questions aiming to measure the financial risk tolerance were asked. The participants were labeled as risk-averse, risk-neutral and risk-loving according to their answers. The obtained data were classified by decision tree, k-nearest neighbor and support vector machine methods. 10-fold cross-validation method was used to determine model performances. According to the results of the experiment, the best classification performance was obtained with a overall accuracy value of 66.67% using the decision tree classifier.",SCOPUS_UI,10.1109/SIU49456.2020.9302294,NO_DOI,INCLUDE,"I1,I2,I3,I4",Determina la tolerancia al riesgo financiero de inversionistas individuales mediante metodos de aprendizaje automatico a partir de variables demograficas y socioeconomicas.,INCLUDE,
"Loss aversion, overconfidence and their effects on a virtual stock exchange","Bertella M.A., Silva J.N., Stanley H.E.","Physica A Statistical Mechanics and Its Applications, 554, 123909",2020,10.1016/j.physa.2019.123909,VERIFIED,1.0,Scopus only,https://scopus.unalproxy.elogim.com/pages/publications/85080127544?origin=resultslist,,"This paper studies the effects of overconfidence and loss aversion in an artificial stock exchange. When we model only fundamentalists we find results that are consistent with homogeneous agent models. Adding 5% of chartists increases the stock return rate but also increases other variables, including volatility and kurtosis. We find that the inclusion of confidence in 5% of chartists raises the trading volume as empirical evidences corroborate and price volatility increases considerably. On the other hand, loss aversion in 5% of chartists substantially decreases the trading volume, although chartist traders now have a higher percentage of stocks in their portfolios, and a buy and hold strategy is adopted to mitigate losses.",SCOPUS_UI,10.1016/j.physa.2019.123909,MATCH,INCLUDE,"I1,I2,I3,I4","Estudia mediante un modelo de bolsa artificial los efectos del exceso de confianza y la aversion a la perdida en el comportamiento de agentes inversionistas, aportando evidencia teorica sobre estos constructos conductuales.",INCLUDE,
Risk-intolerant but risk-taking-towards a better understanding of inconsistent survey responses of the Euro area households,"Kochaniak, Katarzyna and Ulman, Pawel",SUSTAINABILITY,2020,10.3390/su12176912,FROM_WOS,1.0,Scopus + WoS,https://scopus.unalproxy.elogim.com/pages/publications/85090588927?origin=resultslist,WOS:000569975800001,"The sustainable development of the EU internal market for retail financial services is based on the rules of 'suitability', 'know your client', and 'know your product'. The rules ensure that financial institutions (including banks) offer retail clients only products and services that are adequate to their purposes and preferences, including risk tolerance. Our study, however, concerns households for which the above rules are not valid, since they declare risk aversion and possess risky assets. According to the European Union Markets in Financial Instruments Directive and Regulation (MiFID II and MiFIR), the inconsistent information they provide within survey questions should classify them to more compound suitability assessment procedures. In the study, we use nationally representative data for 16 euro area countries from the second wave of the Eurosystem Household Finance and Consumption Survey. Using logit regression, we identify sets of socio-demographic and socio-economic characteristics conducive to the possession of risky assets by risk-averse households in individual countries. To assess their similarity, we use the hierarchical taxonomic method with Ward's formula. The results of the study showed that risky assets were primarily possessed by risk-averse households that were characterised by high income, including from self-employment, and reference persons having a university degree and at least 55 years of age. The significance of their other characteristics was mainly shaped at the national level. The clear similarity of sets of the characteristics was confirmed only for a few pairs of countries. The information inconsistency that may result from erroneous self-assessments of being risk-averse was recognised in all countries and most often concerned high-income households with reference persons being males with a university degree. In 11 countries, the reason for this inconsistency could also be the inadequacy of assets held, also among senior households. The results provide insights for practitioners and policy. Identification of households providing inconsistent information to financial institutions, with the recognition of its reasons based on easily verifiable characteristics, may prove helpful in suitability assessments. The results confirming the similarity of household profiles requiring special attention between countries may be useful for entities operating cross-border. Due to the collection of information on risk aversion based on the single question self-classification method, conclusions regarding the restrictions of its use should also be considered relevant. In turn, policy implications may relate to consumer protection, since significant fractions of risk-averse households indeed participate in risky assets. Moreover, in selected countries, the risk-averse senior households were recognised as susceptible to making wrong investment decisions.",SCOPUS_UI,10.3390/SU12176912,MATCH,INCLUDE,"I1,I2,I3,I4","Analiza la inconsistencia entre la tolerancia al riesgo declarada y la tenencia real de activos riesgosos en hogares europeos, un constructo conductual central de perfilamiento de inversionistas.",INCLUDE,
Measurement of risk preference,"Filiz, Ibrahim and Nahmer, Thomas and Spiwoks, Markus and Gubaydullina, Zulia",JOURNAL OF BEHAVIORAL AND EXPERIMENTAL FINANCE,2020,10.1016/j.jbef.2020.100355,FROM_WOS,1.0,Scopus + WoS,https://scopus.unalproxy.elogim.com/pages/publications/85086563156?origin=resultslist,WOS:000571151100013,"The procedures previously used to determine risk preference (risk-averse, risk-neutral or risk-loving) exhibit a number of weaknesses. In part, they are so complex and sophisticated that the subjects frequently give spontaneous, ill-considered answers. In this way, their actual risk preference can often not be correctly determined. In addition, in this process there are situations and circumstances in which it is not possible to clearly assign subjects to one of the three categories of risk preference. In addition, with the previous approaches, loss aversion – which has an important influence on risk preference – is not taken into consideration, or only insufficiently. We propose here a new procedure to determine risk preference which is (1) extremely simple and clear, which (2) enables unambiguous differentiation between risk-averse, risk-neutral and risk-loving subjects, and which (3) takes the influence of loss aversion on risk preference into account in an appropriate way.",SCOPUS_UI,10.1016/j.jbef.2020.100355,MATCH,UNCERTAIN,AMBIGUO,"Propone un nuevo procedimiento para medir la preferencia por el riesgo y la aversion a la perdida, pero la poblacion de sujetos no se define explicitamente como inversionistas, resultando marginal.",EXCLUDE,"Excluido por decision explicita del autor de la tesis (2026-08-16): ante la duda sobre ajuste con los criterios de poblacion/constructo/activo, se opta por excluir por precaucion. Registro identificado queda disponible para reconsideracion en fases posteriores si se requiere."
Continuous quantitative risk management in smart grids using attack defense trees,"Rios E., Rego A., Iturbe E., Higuero M., Larrucea X.","Sensors Switzerland, 20(16), 4404",2020,10.3390/s20164404,VERIFIED,1.0,Scopus only,https://scopus.unalproxy.elogim.com/pages/publications/85089221906?origin=resultslist,,"Although the risk assessment discipline has been studied from long ago as a means to support security investment decision-making, no holistic approach exists to continuously and quantitatively analyze cyber risks in scenarios where attacks and defenses may target different parts of Internet of Things (IoT)-based smart grid systems. In this paper, we propose a comprehensive methodology that enables informed decisions on security protection for smart grid systems by the continuous assessment of cyber risks. The solution is based on the use of attack defense trees modelled on the system and computation of the proposed risk attributes that enables an assessment of the system risks by propagating the risk attributes in the tree nodes. The method allows system risk sensitivity analyses to be performed with respect to different attack and defense scenarios, and optimizes security strategies with respect to risk minimization. The methodology proposes the use of standard security and privacy defense taxonomies from internationally recognized security control families, such as the NIST SP 800-53, which facilitates security certifications. Finally, the paper describes the validation of the methodology carried out in a real smart building energy efficiency application that combines multiple components deployed in cloud and IoT resources. The scenario demonstrates the feasibility of the method to not only perform initial quantitative estimations of system risks but also to continuously keep the risk assessment up to date according to the system conditions during operation.",SCOPUS_UI,10.3390/s20164404,MATCH,EXCLUDE,E3,"Propone una metodologia de gestion continua de riesgo cibernetico en redes electricas inteligentes mediante arboles de ataque-defensa, sin relacion con decisiones de inversion.",EXCLUDE,
Predicting Financial Health of Banks for Investor Guidance Using Machine Learning Algorithms,"Viswanathan, P. K. and Srinivasan, Suresh and Hariharan, N.",JOURNAL OF EMERGING MARKET FINANCE,2020,10.1177/0972652720913478,FROM_WOS,1.0,Scopus + WoS,https://scopus.unalproxy.elogim.com/pages/publications/85084822720?origin=resultslist,WOS:000533092200001,"While earlier studies have focused excessively on bankruptcy prediction of banks, this study classifies banks based on their financial strength from the perspective of retail depositors who currently do not have an authentic guiding framework that helps them identify banks with higher risk profiles. Using machine learning techniques, we classify 44 Indian banks into distinct categories of financial health based on 12-year data from 2005 to 2017. We first use unsupervised learning to identify a pattern leading to logical groups in terms of financial health and then move to supervised learning for prediction. Using linear discriminant analysis (LDA), Classification and Regression Tree (CART) and Random Forest methods, we predict the cluster membership with the associated explanatory power alongside. We also compare our classification with the credit ratings awarded by rating agencies and highlight certain discrepancies that exist between what is predicted by our models and the credit rating awards. JEL Codes: C53; M10",SCOPUS_UI,10.1177/0972652720913478,MATCH,EXCLUDE,E6,"Clasifica bancos segun su salud financiera mediante aprendizaje automatico para orientar a depositantes minoristas, sin estudiar ningun constructo conductual de riesgo del inversionista.",EXCLUDE,
Evaluation of behavioral biases affecting investment decision making of individual equity investors by fuzzy analytic hierarchy process,"Jain, Jinesh and Walia, Nidhi and Gupta, Sanjay",REVIEW OF BEHAVIORAL FINANCE,2020,10.1108/RBF-03-2019-0044,FROM_WOS,1.0,Scopus + WoS,https://scopus.unalproxy.elogim.com/pages/publications/85074894910?origin=resultslist,WOS:000544841000007,"Purpose: Research in the area of behavioral finance has demonstrated that investors exhibit irrational behavior while making investment decisions. Investor behavior usually deviates from logic and reason, and consequently, investors exhibit various behavioral biases which impact their investment decisions. The purpose of this paper is to rank the behavioral biases influencing the investment decision making of individual equity investors from the state of Punjab, India. This research would provide valuable insight into the different behavioral biases to investors and other participants of the capital market and help them in improving investment decisions. Design/methodology/approach: The research is conducted on the individual equity investors of Punjab, India. Fuzzy analytic hierarchy process was applied to rank the factors influencing the decision making of individual equity investors of Punjab. The primary factors considered for the study are overconfidence bias, representative bias, anchoring bias, availability bias, regret aversion bias, loss aversion bias, mental accounting bias and herding bias. Findings: The three most influential criteria were herding bias, loss aversion bias and overconfidence bias. The five most influential sub-criteria were “I readily sell shares that have increased in value (C61),” “News about the company (Newspapers, TV and magazines) affects my investment decision (C84),” “I invest each element of my investment portfolio separately (C71)” and “I usually hold loosing stock for long time, expecting trend reversal (C52).” Research limitations/implications: Although sample survey conducted in the present study was based on a limited sample selected from a particular area that truly represented the total population, it is considered as the limitation of this study. Practical implications: The outcome of this research provides investors with a better understanding of behavioral biases that influence their decision making. This study provides them a guideline on different behavioral biases that they should consider while making investment decisions. Originality/value: The research model is based on the available literature on behavioral finance and the research results and findings would add value to the existing knowledge base.",SCOPUS_UI,10.1108/RBF-03-2019-0044,MATCH,INCLUDE,"I1,I2,I3,I4","Evalua y jerarquiza mediante proceso jerarquico difuso los sesgos conductuales (exceso de confianza, anclaje, aversion a la perdida, efecto manada) que afectan la decision de inversion de inversionistas individuales de acciones.",INCLUDE,
Risk Identification and Decision Making for P2P Companies: An Empirical Study in the Bohai Coast Regions,"Ma, Liyi and Li, Yingxia and Li, Dandan and Li, Hui and Wang, Yane and Ren, Chengmei",JOURNAL OF COASTAL RESEARCH,2020,10.2112/SI106-045.1,FROM_WOS,1.0,Scopus + WoS,https://scopus.unalproxy.elogim.com/pages/publications/85088702651?origin=resultslist,WOS:000550684000045,"This paper takes risk identification and risk profiling of new types of peer-to-peer (P2P) companies as the theme, efficiently integrates multidimensional variables, and builds a corporate risk identification model. On the basis of this model, it describes the risk profiling of P2P companies, thereby helping investors better identify corporate risks and reduce potential loss. This paper takes the data of 633 P2P platforms in the Bohai Coast regions extracted from the two authoritative websites of Wdzj and Tianyancha as examples, uses logistic regression models to analyze 16 variables in five dimensions, and draws the following conclusions: change log and platform transfer fees are significantly positively related to platform operating risks; platform background, platform management fees, and automatic bidding are significantly negatively related. Finally, it provides relevant recommendations on how investors choose a platform.",SCOPUS_UI,10.2112/SI106-045.1,MATCH,EXCLUDE,E4,"Desarrolla un modelo de identificacion y perfilamiento de riesgo corporativo de plataformas P2P para ayudar a los inversionistas a elegir, pero el objeto de estudio es el riesgo institucional de las plataformas, no el comportamiento del inversionista.",EXCLUDE,
An investigation of financial investment intention using covariance-based structural equation modelling,"Lima T.S., Mail R., Karim M.R.A., ... Mifli M., Jaidi J.","Global Business and Finance Review, 25(2)",2020,10.17549/gbfr.2020.25.2.37,VERIFIED,1.0,Scopus only,https://scopus.unalproxy.elogim.com/pages/publications/85090666992?origin=resultslist,,"Purpose: Decision-making process about financial investment is complicated. Relying on modern financial theory to explain behaviours of individual investors is inadequate because it focuses on the objective risk as the determinant for making investment decisions under the assumption that individuals are rational. The current study, which was built from the financial, sociological and psychological perspectives, investigated the predictors of risk perception and determined the association of risk perception and attitude toward financial investment intention. This study served the purpose of unravelling the complexity of the financial investment decision-making process among individuals. Design/methodology/approach: The research framework was based on Perception Formation Model (PFM) with further support from the Theory of Planned Behaviour, decision making models under risk, and knowledge-attitudebehaviour model. Purposive-sampling method was adopted. The dataset, which consisted a total of 492 responses from income earners below the age of prime savings years were entered for analysis. Twelve hypotheses were tested using the Analysis of Moment Structures (AMOS) statistical software. Findings: Measurement-model assessment revealed the data fitted well to the research model Results from the structural-model assessment revealed subjective knowledge, peer influence, internet influence, and risk propensity had a significant relationship with favourable risk perception. Consistent with the PFM proposition, it was found favourable risk perception significantly related to higher intention toward financial investment. Research limitations/implications: The resultant outcomes strengthen the understanding of how financial investment decision is performed by individuals, which is crucial in the personal-finance industry, especially in promoting a long-term and meaningful client-advisor relationship. Interestingly, objective knowledge, which measured the actual level of financial knowledge was found to be insignificantly associated with risk perception and intention toward financial investment. As a sizeable financial literature posited financial knowledge has impact on decision-making process, future study could perhaps examine whether objective knowledge could contextually alter the relationship between predictors and the endogenous variable. Originality/value: The study has successfully identified several predictors for risk perception about financial investment and provided an empirical link for knowledge-perception-attitude-intention, thus, enriching the behavioural finance literature. The research model was robust as it was formulated based on the three major pillars of behavioral finance, namely: financial, sociological, and psychological perspectives.",SCOPUS_UI,10.17549/gbfr.2020.25.2.37,MATCH,INCLUDE,"I1,I2,I3,I4",Investiga los predictores de la percepcion de riesgo y la actitud hacia la intencion de inversion financiera de individuos mediante modelamiento de ecuaciones estructurales.,INCLUDE,
Impact of behavioral biases on investment decisions: A study on selected risk averse investors in india,"Samal A., Dasmohapatra A.K.","International Journal of Advanced Science and Technology, 29(6 Special Issue)",2020,,NOT_FOUND,0.618,Scopus only,https://scopus.unalproxy.elogim.com/pages/publications/85083732777?origin=resultslist,,"In past two and half decades a paradigm shift has taken place in the field of financial economics from standard finance to a new field of finance named as Behavioral Finance. Behavioral Finance enriches the standard finance theories or models by giving insights from psychology, neuroscience, sociology, organisation behaviour and law and explains how the cognitive errors and emotions of investors influences their decision making process. Behavioral Finance is an emerging field that combines the understanding of behavioural and cognitive psychology with financial decision making process. It is the fastest growing area in the field of academic research in finance. This paper investigates whether behavioral biases are evident among Indian risk averse Investors or not and which bias is most prominent among risk averse investors.",SCOPUS_UI,,NO_NATIVE,INCLUDE,"I1,I2,I3,I4",Examina la presencia de sesgos conductuales en inversionistas indios aversos al riesgo y cual sesgo predomina en este perfil.,INCLUDE,
"Do as i say, not as i do: An analysis of portfolio development recommendations made by financial advisors","Grable J., Hubble A., Kruger M.","Journal of Wealth Management, 22(4)",2020,10.3905/jwm.2019.1.089,VERIFIED,0.981,Scopus only,https://scopus.unalproxy.elogim.com/pages/publications/85088514503?origin=resultslist,,"A survey of over 200 financial professionals was used to determine how financial advisors assess, rank, and use client characteristics and risk-profiling inputs when developing asset allocation recommendations. Findings from this study suggest that in a scenario-free context, financial advisors rank a client's time horizon as the most important risk-profiling input. However, when viewed in the context of a specific client scenario, financial advisors appear to alter the importance of certain risk-profiling inputs, becoming overly reliant upon a client's age and employment status. Results from this study also show that financial advisors are somewhat inconsistent in their use of risk-profiling inputs across client scenarios. Results do show that older financial advisors with more experience are more apt to consistently recommend portfolios with higher equity ratios than their younger counterparts.",SCOPUS_UI,10.3905/jwm.2019.1.089,MATCH,INCLUDE,"I1,I2,I3,I4","Analiza como los asesores financieros usan y ponderan los insumos de perfilamiento de riesgo (horizonte, edad) al recomendar portafolios a sus clientes inversionistas, aportando evidencia sobre la practica de clasificacion conductual.",INCLUDE,
Role of emotional bias on investment decision from behavioural finance perspective,"Khilar R.P., Singh S.","International Journal of Scientific and Technology Research, 9(3)",2020,,NOT_FOUND,0.542,Scopus only,https://scopus.unalproxy.elogim.com/pages/publications/85082666639?origin=resultslist,,"The human mind is capable of taking complicated decisions at very ease but sometimes they also do mistakes and fall prey to certain biases. Such biases lead them to take the wrong decisions which results in suffering losses. As emotion plays a very vital role in the human decision-making process, it sometimes leads them to wrong investment decisions. This is why it becomes very evident to study in detail the various emotional biases in investors’ decisions. Therefore the purpose of this present research paper is to address the role of different emotional biases in investors’ investment decision making in the Indian context. Maximum number of research papers has been reviewed in this regard and most relevant literatures have been quoted here in the paper. This paper has tried to explain some of the emotional biases such as overconfidence, loss-aversion, home bias and endowment effect which work as a guideline that can be considered by the decision makers while making invested related decisions. This paper would contribute to the extinct literature of behavioural finance and also helps the investors to identify their own bias and take corrective measures to reduce such bias in their investment decision.",SCOPUS_UI,,NO_NATIVE,INCLUDE,"I1,I2,I3,I4","Estudia el rol de sesgos emocionales (exceso de confianza, aversion a la perdida, sesgo de dotacion) en la decision de inversion de inversionistas individuales en India.",INCLUDE,
Online risk monitoring using offline simulation,"Jiang G., Hong L.J., Nelson B.L.","Informs Journal on Computing, 32(2)",2020,10.1287/ijoc.2019.0892,VERIFIED,1.0,Scopus only,https://scopus.unalproxy.elogim.com/pages/publications/85067048685?origin=resultslist,,"Estimating portfolio risk measures and classifying portfolio risk levels in real time are important yet challenging tasks. In this paper, we propose to build a logistic regression model using data generated in past simulation experiments and to use the model to predict portfolio risk measures and classify risk levels at any time. We further explore regularization techniques, simulation model structure, and additional simulation budget to enhance the estimators of the logistic regression model to make its predictions more precise. Our numerical results show that the proposed methods work well. Our work may be viewed as an example of the recently proposed idea of simulation analytics, which treats a simulation model as a data generator and proposes to apply data analytics tools to the simulation outputs to uncover conditional statements. Our work shows that the simulation analytics idea is viable and promising in the field of financial risk management.",SCOPUS_UI,10.1287/ijoc.2019.0892,MATCH,EXCLUDE,E6,"Propone un metodo estadistico de clasificacion de niveles de riesgo de portafolio mediante simulacion y regresion logistica, sin abordar ningun constructo conductual del inversionista.",EXCLUDE,
Optimal proportional reinsurance and investment problem for insurers with loss aversion,"Sun Q., Rong X., Zhao H.","Xitong Gongcheng Lilun Yu Shijian System Engineering Theory and Practice, 40(2)",2020,10.4236/tel.2019.94073,UNCERTAIN,0.875,Scopus only,https://scopus.unalproxy.elogim.com/pages/publications/85082836631?origin=resultslist,,"This paper introduces the concept of loss aversion in behavioral finance, and studies an optimal reinsurance and investment problem for a loss-averse insurer. Most investors are risk-averse towards gains, but they will change to be risk-seeking when they suffer from losses, so we assume that the insurer's goal is to chose the optimal strategy to maximize the expected S-shaped utility from the terminal wealth. The surplus process of the insurer is assumed to follow a classical Cramér-Lundberg model and the insurer is allowed to purchase proportional reinsurance. Moreover, the insurer can invest in a risk-free asset and a risky asset. By martingale approach and lagrange dual theory, we derive the optimal strategy. Finally, numerical examples are provided to illustrate the effects of model parameters on the optimal terminal wealth and the optimal strategy.",SCOPUS_UI,10.12011/1000-6788-2018-1484-14,MISMATCH,EXCLUDE,E5,"Estudia el problema optimo de reaseguro e inversion para una aseguradora con aversion a la perdida, un contexto actuarial/institucional sin relacion con el comportamiento del inversionista individual.",EXCLUDE,
Loss aversion in an agent-based asset pricing model,"Pruna, Radu T. and Polukarov, Maria and Jennings, Nicholas R.",QUANTITATIVE FINANCE,2020,10.1080/14697688.2019.1655784,FROM_WOS,1.0,Scopus + WoS,https://scopus.unalproxy.elogim.com/pages/publications/85074603887?origin=resultslist,WOS:000493664000001,"A well-defined agent-based asset pricing model able to match the widely observed properties of financial time series is valuable for testing the implications of various biases associated with investors' behaviour. Extending one of the most successful models in capturing traders behaviour, we present a new behavioural agent-based asset pricing model. Specifically, we introduce a well-known behavioural bias in the model, loss aversion, and evaluate its implications. First, measuring how close the simulated time series are to its empirical counterparts, we show that the model with loss aversion better matches and explains the properties of real-world financial data, compared with the base model without the behavioural bias. Secondly, we assess the impact of different levels of loss aversion not only on the agents' switching mechanisms, but also on the properties of the time series generated by the model. We demonstrate how for different levels of the loss aversion parameter, the biased agents tend to be driven out of the market at different points in time. Since even the simplest strategies have been shown to survive the competition in an agent-based setting, we can link our findings with the behavioural finance literature, which states that investors' systematic biases lead to unexpected market behaviour, instabilities and systematic errors. Finally, we provide an in-depth analysis of the simulated time series and show the resulting dynamics replicate a rich set of the stylized facts including: absence of autocorrelation, heavy tails, volatility clustering and conditional heavy tails of returns, long memory of absolute returns, as well as volume–volatility relations, gain–loss asymmetry, power-law behaviour and long memory of volume.",SCOPUS_UI,10.1080/14697688.2019.1655784,MATCH,INCLUDE,"I1,I2,I3,I4",Introduce la aversion a la perdida en un modelo de fijacion de precios de activos basado en agentes para evaluar sus implicaciones conductuales en el comportamiento de los inversionistas.,INCLUDE,
Preference-based evolutionary multi-objective optimization for portfolio selection: a new credibilistic model under investor preferences,"Ruiz A.B., Saborido R., Bermudez J.D., Luque M., Vercher E.","Journal of Global Optimization, 76(2)",2020,10.1007/s10898-019-00782-1,VERIFIED,1.0,Scopus only,https://scopus.unalproxy.elogim.com/pages/publications/85065734439?origin=resultslist,,"We propose a new credibility portfolio selection model, in which a measure of loss aversion is introduced as an objective function, joint to the expected value of the returns and the below-mean absolute semi-deviation as a risk measure. The uncertainty of the future returns is directly approximated using the historical returns on the portfolios, so the uncertain return on a given portfolio is modeled as an LR-power fuzzy variable. Quantifying the uncertainty by means of a credibility distribution allows us to measure the investors’ loss aversion as the credibility of achieving a non-positive return, which is better perceived by investors than other measures of risk. Furthermore, we analyze the relationships between the three objective functions, showing that the risk measure and the loss aversion function are practically uncorrelated. Thus, the information provided by these criteria do not overlap each other. In order to generate several non-dominated portfolios taking into account the investor’s preferences and that the problem is non-linear and non-convex, we apply up to three preference-based EMO algorithms. These algorithms allow to approximate a part of the Pareto optimal front called region of interest. We analyze three investor profiles taking into account their loss-adverse attitudes: conservative, cautious and aggressive. A computational study is performed with data of the Spanish stock market, showing the important role played by the loss aversion function to generate a diversified set of non-dominated portfolios fitting the expectations of each investor.",SCOPUS_UI,10.1007/s10898-019-00782-1,MATCH,INCLUDE,"I1,I2,I3,I4","Propone un modelo de seleccion de portafolio que incorpora la aversion a la perdida como funcion objetivo y define perfiles de inversionista (conservador, cauteloso, agresivo).",INCLUDE,
